0.1s tree=35MB top=[(32, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
57.7s tree=786MB top=[(244, ('clang', '')), (147, ('(compile)', '')), (92, ('orchestrion-toolexec/compile', 'github.com/DataDog/dd-trace-go/v2/ddtrace/tracer'))]
58.9s tree=850MB top=[(241, ('clang', '')), (208, ('compile', 'github.com/DataDog/dd-trace-go/v2/ddtrace/tracer')), (135, ('orchestrion-toolexec/compile', 'github.com/DataDog/dd-trace-go/v2/ddtrace/tracer'))]
60.3s tree=944MB top=[(244, ('clang', '')), (79, ('(compile)', '')), (69, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph'))]
61.7s tree=949MB top=[(255, ('clang', '')), (69, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph')), (68, ('orchestrion:build -toolexec', ''))]
63.1s tree=1253MB top=[(256, ('clang', '')), (69, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph')), (68, ('orchestrion:build -toolexec', ''))]
64.3s tree=666MB top=[(258, ('clang', '')), (69, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph')), (68, ('orchestrion:build -toolexec', ''))]
65.6s tree=732MB top=[(261, ('clang', '')), (70, ('orchestrion-toolexec/compile', 'systemtests.weblog/_shared/common')), (69, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph'))]
66.8s tree=650MB top=[(264, ('clang', '')), (69, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph')), (68, ('orchestrion:build -toolexec', ''))]
68.1s tree=712MB top=[(271, ('clang', '')), (69, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph')), (68, ('orchestrion:build -toolexec', ''))]
69.3s tree=704MB top=[(272, ('clang', '')), (69, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph')), (68, ('orchestrion:build -toolexec', ''))]
70.5s tree=710MB top=[(273, ('clang', '')), (72, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph')), (68, ('orchestrion:build -toolexec', ''))]
71.6s tree=733MB top=[(275, ('clang', '')), (72, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph')), (68, ('orchestrion:build -toolexec', ''))]
72.8s tree=733MB top=[(283, ('clang', '')), (78, ('orchestrion-toolexec/compile', 'systemtests.weblog/gqlgen/graph')), (68, ('orchestrion:build -toolexec', ''))]
74.1s tree=699MB top=[(286, ('clang', '')), (68, ('orchestrion:build -toolexec', '')), (64, ('orchestrion:go build', ''))]
75.3s tree=811MB top=[(286, ('clang', '')), (92, ('link', '')), (89, ('link', ''))]
76.5s tree=1565MB top=[(328, ('link', '')), (324, ('link', '')), (321, ('link', ''))]
77.6s tree=2192MB top=[(530, ('link', '')), (514, ('link', '')), (508, ('link', ''))]
78.9s tree=2295MB top=[(530, ('link', '')), (514, ('link', '')), (508, ('link', ''))]
80.1s tree=2831MB top=[(530, ('link', '')), (514, ('link', '')), (508, ('link', ''))]
81.3s tree=2786MB top=[(530, ('link', '')), (525, ('link', '')), (514, ('link', ''))]
82.4s tree=2286MB top=[(573, ('link', '')), (566, ('link', '')), (545, ('link', ''))]
83.7s tree=2347MB top=[(588, ('link', '')), (582, ('link', '')), (573, ('link', ''))]
84.8s tree=1145MB top=[(588, ('link', '')), (300, ('clang', '')), (80, ('orchestrion:build -toolexec', ''))]
85.9s tree=531MB top=[(300, ('clang', '')), (85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', ''))]
87.0s tree=531MB top=[(301, ('clang', '')), (85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', ''))]
88.2s tree=533MB top=[(302, ('clang', '')), (85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', ''))]
89.4s tree=533MB top=[(303, ('clang', '')), (85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', ''))]
90.5s tree=545MB top=[(315, ('clang', '')), (85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', ''))]
91.5s tree=575MB top=[(345, ('clang', '')), (85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', ''))]
92.6s tree=646MB top=[(416, ('clang', '')), (85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', ''))]
93.7s tree=738MB top=[(508, ('clang', '')), (85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', ''))]
94.7s tree=850MB top=[(619, ('clang', '')), (85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', ''))]
95.8s tree=239MB top=[(85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
96.8s tree=263MB top=[(85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
97.9s tree=518MB top=[(85, ('orchestrion:build -toolexec', '')), (65, ('orchestrion:go build', '')), (64, ('orchestrion-toolexec/compile', 'main'))]
98.9s tree=547MB top=[(85, ('orchestrion:build -toolexec', '')), (70, ('orchestrion-toolexec/compile', 'main')), (69, ('orchestrion-toolexec/compile', 'main'))]
100.0s tree=800MB top=[(117, ('link', '')), (113, ('link', '')), (113, ('link', ''))]
101.0s tree=2185MB top=[(385, ('link', '')), (367, ('link', '')), (366, ('link', ''))]
102.1s tree=3578MB top=[(600, ('link', '')), (592, ('link', '')), (588, ('link', ''))]
103.2s tree=3992MB top=[(600, ('link', '')), (592, ('link', '')), (588, ('link', ''))]
104.2s tree=4451MB top=[(615, ('link', '')), (605, ('link', '')), (600, ('link', ''))]
105.3s tree=2320MB top=[(684, ('link', '')), (678, ('link', '')), (645, ('link', ''))]
106.3s tree=225MB top=[(87, ('orchestrion:build -toolexec', '')), (73, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
